timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2022-12-02T00:00:00.000Z";"2022-12-02T23:59:59.999Z";"2022-12-02T12:46:00.000Z";"2022-12-02T03:33:00.000Z";1.2919532665;1.425842711;1.2773519978;1.307385391;12288657.52;429992665;"2022-12-02T23:59:59.999Z"
"2022-12-01T00:00:00.000Z";"2022-12-01T23:59:59.999Z";"2022-12-01T00:19:00.000Z";"2022-12-01T21:46:00.000Z";1.3401581041;1.3413360604;1.2882544359;1.2906754228;6659398.68;424496838.15;"2022-12-01T23:59:59.999Z"
"2022-11-30T00:00:00.000Z";"2022-11-30T23:59:59.999Z";"2022-11-30T01:05:00.000Z";"2022-11-30T00:09:00.000Z";1.3042392213;1.4795222028;1.3023954195;1.3398920143;17522894.04;440683934.52;"2022-11-30T23:59:59.999Z"
"2022-11-29T00:00:00.000Z";"2022-11-29T23:59:59.999Z";"2022-11-29T05:33:00.000Z";"2022-11-29T00:31:00.000Z";1.2940358819;1.3222576782;1.2781235295;1.3037686422;4903378.57;428803134.02;"2022-11-29T23:59:59.999Z"
"2022-11-28T00:00:00.000Z";"2022-11-28T23:59:59.999Z";"2022-11-28T14:03:00.000Z";"2022-11-28T21:57:00.000Z";1.3157512367;1.3293454362;1.2819613781;1.2950926908;6250101.62;425949655.98;"2022-11-28T23:59:59.999Z"
"2022-11-27T00:00:00.000Z";"2022-11-27T23:59:59.999Z";"2022-11-27T03:49:00.000Z";"2022-11-27T23:59:00.000Z";1.3645059425;1.3846006884;1.3154694612;1.3154694612;7301184.01;432651476.17;"2022-11-27T23:59:59.999Z"
"2022-11-26T00:00:00.000Z";"2022-11-26T23:59:59.999Z";"2022-11-26T06:10:00.000Z";"2022-11-26T19:47:00.000Z";1.401195133;1.4298977218;1.3492437753;1.364939062;43773375.14;448921786.08;"2022-11-26T23:59:59.999Z"
"2022-11-25T00:00:00.000Z";"2022-11-25T23:59:59.999Z";"2022-11-25T02:50:00.000Z";"2022-11-25T01:20:00.000Z";1.3755010637;1.5340247425;1.3538447152;1.4005136552;33628058.31;460622095.91;"2022-11-25T23:59:59.999Z"
"2022-11-24T00:00:00.000Z";"2022-11-24T23:59:59.999Z";"2022-11-24T23:40:00.000Z";"2022-11-24T11:07:00.000Z";1.2985970187;1.3995198976;1.2829023834;1.3765887803;12158285.61;452753321.49;"2022-11-24T23:59:59.999Z"
"2022-11-23T00:00:00.000Z";"2022-11-23T23:59:59.999Z";"2022-11-23T03:56:00.000Z";"2022-11-23T18:39:00.000Z";1.3334316381;1.4019490482;1.2721491203;1.2985178819;46881782.44;427076184.6;"2022-11-23T23:59:59.999Z"
"2022-11-22T00:00:00.000Z";"2022-11-22T23:59:59.999Z";"2022-11-22T14:31:00.000Z";"2022-11-22T00:04:00.000Z";1.2574161213;1.3738822392;1.2560597464;1.3311493322;13157135.81;437808509.13;"2022-11-22T23:59:59.999Z"
"2022-11-21T00:00:00.000Z";"2022-11-21T23:59:59.999Z";"2022-11-21T13:27:00.000Z";"2022-11-21T09:50:00.000Z";1.3316217559;1.3477734572;1.2445758296;1.2558032329;15185356.57;413027545.33;"2022-11-21T23:59:59.999Z"
"2022-11-20T00:00:00.000Z";"2022-11-20T23:59:59.999Z";"2022-11-20T03:08:00.000Z";"2022-11-20T23:59:00.000Z";1.4165508386;1.5651071115;1.334315095;1.334315095;69109014.24;438849713.04;"2022-11-20T23:59:59.999Z"
"2022-11-19T00:00:00.000Z";"2022-11-19T23:59:59.999Z";"2022-11-19T08:22:00.000Z";"2022-11-19T20:18:00.000Z";1.4568956103;1.5134140832;1.3926841181;1.4169622778;52442595.71;466031967.5;"2022-11-19T23:59:59.999Z"
"2022-11-18T00:00:00.000Z";"2022-11-18T23:59:59.999Z";"2022-11-18T04:58:00.000Z";"2022-11-18T23:22:00.000Z";1.5616959545;1.5955777401;1.4262386373;1.457186168;55810708.91;479261408.37;"2022-11-18T23:59:59.999Z"
"2022-11-17T00:00:00.000Z";"2022-11-17T23:59:59.999Z";"2022-11-17T06:32:00.000Z";"2022-11-17T21:54:00.000Z";1.625284111;1.6815893281;1.5291965622;1.5616794949;62805548.18;513628752.85;"2022-11-17T23:59:59.999Z"
"2022-11-16T00:00:00.000Z";"2022-11-16T23:59:59.999Z";"2022-11-16T00:04:00.000Z";"2022-11-16T14:55:00.000Z";1.8346263642;1.8423527153;1.5376977984;1.6231746302;47902037.39;533854202.28;"2022-11-16T23:59:59.999Z"
"2022-11-15T00:00:00.000Z";"2022-11-15T23:59:59.999Z";"2022-11-15T18:24:00.000Z";"2022-11-15T03:25:00.000Z";1.4742742493;1.9917922944;1.4073200011;1.8359132999;121203925.95;603822910.95;"2022-11-15T23:59:59.999Z"
"2022-11-14T00:00:00.000Z";"2022-11-14T23:59:59.999Z";"2022-11-14T04:19:00.000Z";"2022-11-14T18:17:00.000Z";1.4901099879;1.7392883256;1.2511357898;1.4747638144;171762575.07;485042610.36;"2022-11-14T23:59:59.999Z"
"2022-11-13T00:00:00.000Z";"2022-11-13T23:59:59.999Z";"2022-11-13T07:17:00.000Z";"2022-11-13T21:22:00.000Z";2.0905810932;2.1725263874;1.4585364116;1.4892641841;297515447.69;198110524.11;"2022-11-13T23:59:59.999Z"
"2022-11-12T00:00:00.000Z";"2022-11-12T23:59:59.999Z";"2022-11-12T00:04:00.000Z";"2022-11-12T05:16:00.000Z";2.592339326;2.6098185284;1.9006324714;2.0889009703;361372007.37;277877673.06;"2022-11-12T23:59:59.999Z"
"2022-11-11T00:00:00.000Z";"2022-11-11T23:59:59.999Z";"2022-11-11T11:31:00.000Z";"2022-11-11T23:20:00.000Z";3.5153144087;3.6767012375;2.4740171995;2.5904223499;617326125.21;344592943.88;"2022-11-11T23:59:59.999Z"
"2022-11-10T00:00:00.000Z";"2022-11-10T23:59:59.999Z";"2022-11-10T16:27:00.000Z";"2022-11-10T04:43:00.000Z";2.286409559;4.2021244483;2.1427599982;3.5169382099;989320626.79;467843435.35;"2022-11-10T23:59:59.999Z"
"2022-11-09T00:00:00.000Z";"2022-11-09T23:59:59.999Z";"2022-11-09T00:32:00.000Z";"2022-11-09T23:25:00.000Z";5.5224774695;6.246742901;2.056712946;2.3006276964;1320745563.77;306042785.15;"2022-11-09T23:59:59.999Z"
"2022-11-08T00:00:00.000Z";"2022-11-08T23:59:59.999Z";"2022-11-08T00:00:00.000Z";"2022-11-08T19:35:00.000Z";22.1377879256;22.1377879256;3.1467952753;5.5189036561;3346184381.74;734156442.84;"2022-11-08T23:59:59.999Z"
"2022-11-07T00:00:00.000Z";"2022-11-07T23:59:59.999Z";"2022-11-07T16:08:00.000Z";"2022-11-07T21:14:00.000Z";22.2637396055;23.1510384401;21.923954036;22.1421959751;721168869.12;2945482807.19;"2022-11-07T23:59:59.999Z"
"2022-11-06T00:00:00.000Z";"2022-11-06T23:59:59.999Z";"2022-11-06T14:43:00.000Z";"2022-11-06T16:04:00.000Z";24.0616677886;24.8287571979;21.7346230379;22.2692508326;599958722.45;2962384378.23;"2022-11-06T23:59:59.999Z"
"2022-11-05T00:00:00.000Z";"2022-11-05T23:59:59.999Z";"2022-11-05T01:01:00.000Z";"2022-11-05T23:31:00.000Z";25.4732698397;25.808642926;23.9596647708;24.0592948511;108438472.46;3200506373.29;"2022-11-05T23:59:59.999Z"
"2022-11-04T00:00:00.000Z";"2022-11-04T23:59:59.999Z";"2022-11-04T14:44:00.000Z";"2022-11-04T03:35:00.000Z";24.3591167243;25.7958066346;24.1537460583;25.4724925904;117760400.45;3388498099.54;"2022-11-04T23:59:59.999Z"
"2022-11-03T00:00:00.000Z";"2022-11-03T23:59:59.999Z";"2022-11-03T04:16:00.000Z";"2022-11-03T14:02:00.000Z";25.0317962813;25.329279423;24.2981634976;24.3583151005;96038029.28;3240283774.08;"2022-11-03T23:59:59.999Z"
"2022-11-02T00:00:00.000Z";"2022-11-02T23:59:59.999Z";"2022-11-02T03:07:00.000Z";"2022-11-02T22:56:00.000Z";25.8718339987;26.2233014492;24.9415783493;25.0316121969;73778707.48;3329849642.96;"2022-11-02T23:59:59.999Z"
"2022-11-01T00:00:00.000Z";"2022-11-01T23:59:59.999Z";"2022-11-01T06:20:00.000Z";"2022-11-01T16:59:00.000Z";26.1059988574;26.4021224517;25.6301186719;25.8734767061;61710158.32;3444678613.4;"2022-11-01T23:59:59.999Z"
"2022-10-31T00:00:00.000Z";"2022-10-31T23:59:59.999Z";"2022-10-31T12:47:00.000Z";"2022-10-31T02:34:00.000Z";25.6426579481;26.4677937601;25.3982006742;26.1094314805;102509274.87;3476092573.51;"2022-10-31T23:59:59.999Z"
"2022-10-30T00:00:00.000Z";"2022-10-30T23:59:59.999Z";"2022-10-30T08:16:00.000Z";"2022-10-30T01:02:00.000Z";25.4316459261;25.9920638113;25.3064360745;25.6475513991;52222118.61;3414599931.59;"2022-10-30T23:59:59.999Z"
"2022-10-29T00:00:00.000Z";"2022-10-29T23:59:59.999Z";"2022-10-29T17:53:00.000Z";"2022-10-29T00:42:00.000Z";24.7857494045;25.738939499;24.7228949486;25.4324516577;58563255.15;3389161693.32;"2022-10-29T23:59:59.999Z"
"2022-10-28T00:00:00.000Z";"2022-10-28T23:59:59.999Z";"2022-10-28T20:46:00.000Z";"2022-10-28T07:59:00.000Z";24.277352958;24.9852999051;24.0211610308;24.7888303855;52996494.29;3303391882.75;"2022-10-28T23:59:59.999Z"
"2022-10-27T00:00:00.000Z";"2022-10-27T23:59:59.999Z";"2022-10-27T13:17:00.000Z";"2022-10-27T23:17:00.000Z";24.6495684708;24.9406464951;24.2064206491;24.2697909825;67478045.43;3234224014.64;"2022-10-27T23:59:59.999Z"
"2022-10-26T00:00:00.000Z";"2022-10-26T23:59:59.999Z";"2022-10-26T14:44:00.000Z";"2022-10-26T00:16:00.000Z";23.8730543765;24.911852754;23.8443579166;24.648177146;77828549.01;3284648248.53;"2022-10-26T23:59:59.999Z"
"2022-10-25T00:00:00.000Z";"2022-10-25T23:59:59.999Z";"2022-10-25T19:19:00.000Z";"2022-10-25T10:04:00.000Z";22.7920603804;24.3612340156;22.6982999047;23.876185335;72899174.29;3181771612.47;"2022-10-25T23:59:59.999Z"
"2022-10-24T00:00:00.000Z";"2022-10-24T23:59:59.999Z";"2022-10-24T00:35:00.000Z";"2022-10-24T14:33:00.000Z";23.1465695586;23.2068086569;22.602919959;22.7925598439;35298131.99;3037366265.56;"2022-10-24T23:59:59.999Z"
"2022-10-23T00:00:00.000Z";"2022-10-23T23:59:59.999Z";"2022-10-23T23:47:00.000Z";"2022-10-23T12:28:00.000Z";22.5802072265;23.1848712876;22.4218214796;23.1475714055;34691702.74;3084675569.49;"2022-10-23T23:59:59.999Z"
"2022-10-22T00:00:00.000Z";"2022-10-22T23:59:59.999Z";"2022-10-22T15:08:00.000Z";"2022-10-22T05:31:00.000Z";22.4472009379;22.645134145;22.3596648111;22.5803245895;26694194.88;3009083518.62;"2022-10-22T23:59:59.999Z"
"2022-10-21T00:00:00.000Z";"2022-10-21T23:59:59.999Z";"2022-10-21T20:07:00.000Z";"2022-10-21T12:27:00.000Z";22.4103026939;22.5604909516;21.9929906678;22.4479421139;40606993.48;2993956175.39;"2022-10-21T23:59:59.999Z"
"2022-10-20T00:00:00.000Z";"2022-10-20T23:59:59.999Z";"2022-10-20T15:16:00.000Z";"2022-10-20T20:34:00.000Z";22.5935864232;22.7793566274;22.290532433;22.4116741781;45835848.13;2989119001.02;"2022-10-20T23:59:59.999Z"
"2022-10-19T00:00:00.000Z";"2022-10-19T23:59:59.999Z";"2022-10-19T00:07:00.000Z";"2022-10-19T23:52:00.000Z";23.5879725474;23.6259175601;22.5796522512;22.5956914258;73846178.79;3027263467.8;"2022-10-19T23:59:59.999Z"
"2022-10-18T00:00:00.000Z";"2022-10-18T23:59:59.999Z";"2022-10-18T00:34:00.000Z";"2022-10-18T19:29:00.000Z";24.1280386058;24.1967691874;23.3409353295;23.586104882;57930720.08;3159954360.83;"2022-10-18T23:59:59.999Z"
"2022-10-17T00:00:00.000Z";"2022-10-17T23:59:59.999Z";"2022-10-17T13:43:00.000Z";"2022-10-17T15:29:00.000Z";23.7325036426;24.2652513478;23.3087613857;24.1262409876;90403513.94;3232319232.06;"2022-10-17T23:59:59.999Z"
"2022-10-16T00:00:00.000Z";"2022-10-16T23:59:59.999Z";"2022-10-16T20:04:00.000Z";"2022-10-16T00:01:00.000Z";23.2714050816;23.9045831363;23.2707965603;23.7321452543;31592266.7;3179520156.61;"2022-10-16T23:59:59.999Z"
"2022-10-15T00:00:00.000Z";"2022-10-15T23:59:59.999Z";"2022-10-15T04:04:00.000Z";"2022-10-15T23:04:00.000Z";23.4570042369;23.5582960667;23.1716669697;23.2708599165;30518787.46;3117719336.93;"2022-10-15T23:59:59.999Z"
"2022-10-14T00:00:00.000Z";"2022-10-14T23:59:59.999Z";"2022-10-14T12:58:00.000Z";"2022-10-14T22:14:00.000Z";23.4396284169;24.1325068673;23.3614212563;23.4581298781;52571805.62;3142808877.36;"2022-10-14T23:59:59.999Z"
"2022-10-13T00:00:00.000Z";"2022-10-13T23:59:59.999Z";"2022-10-13T20:24:00.000Z";"2022-10-13T13:19:00.000Z";23.3619580586;23.5574441876;22.1739965615;23.4386498847;76588698.24;3140199040.31;"2022-10-13T23:59:59.999Z"
"2022-10-12T00:00:00.000Z";"2022-10-12T23:59:59.999Z";"2022-10-12T09:42:00.000Z";"2022-10-12T00:14:00.000Z";23.2465735031;23.4409111908;23.2269375911;23.3623759873;33931168.98;3129980225.65;"2022-10-12T23:59:59.999Z"
"2022-10-11T00:00:00.000Z";"2022-10-11T23:59:59.999Z";"2022-10-11T12:37:00.000Z";"2022-10-11T14:07:00.000Z";23.5687562313;23.5867403758;23.1580267097;23.2458285987;71585206.2;3114365759.81;"2022-10-11T23:59:59.999Z"
"2022-10-10T00:00:00.000Z";"2022-10-10T23:59:59.999Z";"2022-10-10T01:08:00.000Z";"2022-10-10T23:59:00.000Z";24.1260323491;24.260598066;23.5709383426;23.5709383426;57700616.84;3157922419.89;"2022-10-10T23:59:59.999Z"
"2022-10-09T00:00:00.000Z";"2022-10-09T23:59:59.999Z";"2022-10-09T11:26:00.000Z";"2022-10-09T04:29:00.000Z";24.1305797766;24.2408813235;23.9719679508;24.1222811113;26424373.07;3231788706.63;"2022-10-09T23:59:59.999Z"
"2022-10-08T00:00:00.000Z";"2022-10-08T23:59:59.999Z";"2022-10-08T00:26:00.000Z";"2022-10-08T22:05:00.000Z";24.4965043429;24.5806957836;23.9860706284;24.1317588495;31052653.05;3233058488.99;"2022-10-08T23:59:59.999Z"
"2022-10-07T00:00:00.000Z";"2022-10-07T23:59:59.999Z";"2022-10-07T11:04:00.000Z";"2022-10-07T16:32:00.000Z";24.4970539572;25.6182201662;24.2987128377;24.503280009;125620661.1;3282833130.21;"2022-10-07T23:59:59.999Z"
"2022-10-06T00:00:00.000Z";"2022-10-06T23:59:59.999Z";"2022-10-06T04:22:00.000Z";"2022-10-06T23:05:00.000Z";24.7784460098;25.1347857589;24.3877943294;24.4938494339;52179925.38;3281569666.53;"2022-10-06T23:59:59.999Z"
"2022-10-05T00:00:00.000Z";"2022-10-05T23:59:59.999Z";"2022-10-05T00:06:00.000Z";"2022-10-05T14:37:00.000Z";25.1177117089;25.1404312091;24.4471983579;24.7770271385;45601573.87;3319508471.05;"2022-10-05T23:59:59.999Z"
"2022-10-04T00:00:00.000Z";"2022-10-04T23:59:59.999Z";"2022-10-04T20:52:00.000Z";"2022-10-04T06:07:00.000Z";24.7620394593;25.2487213717;24.6233042453;25.1174783462;67348734.57;3365120507.62;"2022-10-04T23:59:59.999Z"
"2022-10-03T00:00:00.000Z";"2022-10-03T23:59:59.999Z";"2022-10-03T23:28:00.000Z";"2022-10-03T08:33:00.000Z";24.0325868135;24.8165624658;23.9072827489;24.7632765882;80640104.17;3317666237.6;"2022-10-03T23:59:59.999Z"
"2022-10-02T00:00:00.000Z";"2022-10-02T23:59:59.999Z";"2022-10-02T19:14:00.000Z";"2022-10-02T23:37:00.000Z";24.2848807278;24.3575624303;23.961457009;24.0323250331;37256557.78;3219736818.32;"2022-10-02T23:59:59.999Z"
"2022-10-01T00:00:00.000Z";"2022-10-01T23:59:59.999Z";"2022-10-01T07:56:00.000Z";"2022-10-01T18:28:00.000Z";24.2350862221;24.4397432007;23.9989380559;24.2833259758;47612081.14;3253364733.04;"2022-10-01T23:59:59.999Z"
"2022-09-30T00:00:00.000Z";"2022-09-30T23:59:59.999Z";"2022-09-30T15:14:00.000Z";"2022-09-30T22:13:00.000Z";24.3188967136;24.9354394966;23.9911672289;24.2402854177;78199831.51;3247598363.4;"2022-09-30T23:59:59.999Z"
"2022-09-29T00:00:00.000Z";"2022-09-29T23:59:59.999Z";"2022-09-29T23:59:00.000Z";"2022-09-29T14:17:00.000Z";24.0870565461;24.3196205404;23.5639307161;24.3196205404;73869230.52;3258227306.5;"2022-09-29T23:59:59.999Z"
"2022-09-28T00:00:00.000Z";"2022-09-28T23:59:59.999Z";"2022-09-28T21:35:00.000Z";"2022-09-28T02:45:00.000Z";23.6822343675;24.2941646051;22.8876213176;24.0842507356;80457804.64;3226693577.44;"2022-09-28T23:59:59.999Z"
"2022-09-27T00:00:00.000Z";"2022-09-27T23:59:59.999Z";"2022-09-27T12:52:00.000Z";"2022-09-27T18:26:00.000Z";24.2077121569;25.0846434649;23.3985591341;23.6862170079;104014641.34;3173366908.2;"2022-09-27T23:59:59.999Z"
"2022-09-26T00:00:00.000Z";"2022-09-26T23:59:59.999Z";"2022-09-26T23:58:00.000Z";"2022-09-26T07:02:00.000Z";23.527637028;24.2094617895;23.2648501975;24.2084189332;84494360.43;3243329043.07;"2022-09-26T23:59:59.999Z"
"2022-09-25T00:00:00.000Z";"2022-09-25T23:59:59.999Z";"2022-09-25T12:21:00.000Z";"2022-09-25T22:07:00.000Z";23.6854652599;23.9468023351;23.3122107206;23.5256579399;37223902.79;3151855966.49;"2022-09-25T23:59:59.999Z"
"2022-09-24T00:00:00.000Z";"2022-09-24T23:59:59.999Z";"2022-09-24T16:11:00.000Z";"2022-09-24T22:54:00.000Z";23.8868889804;24.0855707309;23.6113576671;23.6864222494;44387524.76;3173394405.48;"2022-09-24T23:59:59.999Z"
"2022-09-23T00:00:00.000Z";"2022-09-23T23:59:59.999Z";"2022-09-23T04:55:00.000Z";"2022-09-23T14:26:00.000Z";23.7240115564;24.0011784483;22.9490517941;23.8860092877;75668382.24;3200134129.37;"2022-09-23T23:59:59.999Z"
"2022-09-22T00:00:00.000Z";"2022-09-22T23:59:59.999Z";"2022-09-22T23:11:00.000Z";"2022-09-22T00:22:00.000Z";22.7886540572;23.7736702039;22.6614703235;23.7237423941;64652931.9;3178394381.29;"2022-09-22T23:59:59.999Z"
"2022-09-21T00:00:00.000Z";"2022-09-21T23:59:59.999Z";"2022-09-21T18:56:00.000Z";"2022-09-21T22:19:00.000Z";23.3474251209;24.1976103442;22.4339979514;22.804858192;85647341.15;3055286638.15;"2022-09-21T23:59:59.999Z"
"2022-09-20T00:00:00.000Z";"2022-09-20T23:59:59.999Z";"2022-09-20T00:11:00.000Z";"2022-09-20T23:16:00.000Z";24.2120048914;24.2869049821;23.2918160628;23.3471536394;69945344.35;3127940807.73;"2022-09-20T23:59:59.999Z"
"2022-09-19T00:00:00.000Z";"2022-09-19T23:59:59.999Z";"2022-09-19T22:58:00.000Z";"2022-09-19T06:46:00.000Z";23.4440103491;24.3647475828;22.4998385406;24.2095705717;108816090.52;3243483334.14;"2022-09-19T23:59:59.999Z"
